"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","enriched.in","source"
"Sphingobium.wenxiniae",0.0521594683955671,0.58381478548703,3.70508219557961,0.15757134516032,0.874794584697702,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingobium.xenophagum",2.66025377207979,1.59531495435712,0.659583675018069,2.41866955593378,0.0155773838525402,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingobium.yanoikuyae",6.72003704147066,0.764988247537622,0.466745228214431,1.63898461364917,0.101216464147115,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.alpina",0.22659007205054,-0.0122157769845919,1.41401605256664,-0.00863906527964694,0.993107108933747,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.daechungensis",0.0317151450877162,0.348084590359286,3.70524490255347,0.0939437471783319,0.925153842256577,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.ginsengisoli.An.et.al..2013",0.0485614706494078,0.518164937039009,3.70512494973819,0.139850867128145,0.88877782201911,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.hengshuiensis",0.180270452556617,0.681011258100039,1.82026902927623,0.374126707177356,0.708310049699557,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.insulae",0.972946501868108,-0.0407447505140395,0.852239596407332,-0.0478090324432254,0.961868437941012,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.koreensis",0.471025788272784,0.243699277745145,1.01978878205407,0.238970345657541,0.81112857736057,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.lacunae",0.0635847650038111,0.225205529554483,3.44497929076525,0.0653720996692719,0.947877737788264,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.lutea",0.0211421766832562,0.0791728594565992,3.70533712568023,0.0213672485852592,0.982952699440824,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.melonis",16.5643018778767,0.669356980983622,0.595358057904902,1.12429314107065,0.26088868717529,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.panacis",0.248195771965684,0.789329111046965,1.71131721540311,0.461240677030783,0.644625940918346,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.panacisoli",0.175060009262189,0.338035352349555,1.93074921748923,0.175079885718737,0.861016863019623,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.paucimobilis",1.61809404481078,0.26335433741814,0.685066322679965,0.384421666486105,0.70066594441275,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.piscis",0.030600687732013,-0.338642803627212,3.70513726369481,-0.0913981802902259,0.927176207617133,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.rhizophila",0.0477147724298641,0.371861364088172,3.70522729844365,0.100361282624785,0.920057506516813,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sabuli",0.0396454877308164,0.231641630815806,3.7049878333563,0.0625215631561102,0.950147490614279,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sanguinis",0.318285161548827,0.666642946736434,1.16104781744371,0.574173549720102,0.565850366276824,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sanxanigenens",0.152096029240135,0.882697513699669,1.91812897710056,0.460186736261057,0.645382190595898,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sediminicola",0.0180565119516225,0.0247423372066031,3.70534572302099,0.00667747062113021,0.9946721888795,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sinipercae",0.0402399099211996,-0.101458245954289,3.70529372221053,-0.0273819711906026,0.978155077763208,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp.",0.0307191993850174,-0.00404829672836305,3.7053504020192,-0.00109255435765453,0.999128267919617,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp..AAP5",0.621500799523475,1.12030707992791,0.966696459078901,1.15890264147174,0.246495872093897,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..AP4.R1",0.334468827909021,0.660411736085928,1.1289005255907,0.585004365854437,0.55854478117299,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..C33",0.137551774398509,0.232337531675369,1.91189305564027,0.121522242569976,0.90327739823545,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..C8.2",0.0969384868022176,0.626883707280707,2.96817687415596,0.211201600800481,0.832729961670064,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..CL5.1",1.03224012259735,-0.236843809509026,0.83707669112799,-0.282941589485511,0.777221612825983,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp..Cra20",0.362724601694226,-0.121452126462214,1.09955281749093,-0.110455927655531,0.912047800568149,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp..DH.S5",0.198561855109012,0.495221755203364,1.67817592239162,0.295095257056012,0.76792111280677,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..ERG5",0.0500409633504869,-0.0492463462120232,3.70528156951218,-0.0132908512587093,0.98939574718276,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp..FARSPH",1.01706697636721,-0.657446517520708,0.76773038079456,-0.856350789244899,0.391803775965957,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp..HDW15A",0.123967433994852,0.00198593913023363,2.48361879182356,0.000799615116768982,0.999361999511733,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..HMP6",0.227098961376347,0.461157326642507,1.32857870590414,0.347105763921358,0.728511863419747,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..HMP9",0.253889438347923,0.0939512420732362,1.30846661418407,0.0718025519755596,0.94275904188209,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..IC081",1.11303086084445,0.798641959603711,1.70810443626199,0.467560380178775,0.640099003458402,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..KC8",0.0889098096469713,0.26047964428012,2.81272104401233,0.0926077062759654,0.926215221338507,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..LK11",0.607521129076651,0.476038812347853,0.73464427287183,0.647985467152625,0.516994349933493,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..LM7",0.151010886209595,-0.293044311052956,1.95399272328206,-0.149972058524732,0.880786659974646,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp..LMO.1",0.0354376886720941,0.174390404121634,3.70526893337738,0.0470655186593098,0.962461008991215,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..MK52",0.0330583116412987,0.29955282753864,3.70528171643559,0.0808448184141864,0.935565364756562,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..MM.1",0.463387639085068,0.14446305496262,1.57421591685802,0.0917682596241016,0.92688216276995,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..NBWT7",0.214303343111023,-0.281285924332216,1.49048456122889,-0.188721125766172,0.850311393142644,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingomonas.sp..NIC1",0.942109749371857,0.637194408967183,1.21441296124776,0.524693353332207,0.59979637859363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..PAMC26645",0.237966426872206,0.532764027913317,1.47244165809127,0.361823522844322,0.717483912762908,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..SH",0.0355227043103416,0.0654142265672066,3.70538815894014,0.0176538121679315,0.985915027449273,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..XS.10",0.204192037773932,0.67024841348116,1.8877436294771,0.355052668707358,0.722550134358186,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.sp..YZ.8",0.0522911108884683,0.498856976137298,3.70513788715311,0.134639247264452,0.892897109289945,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.taxi",0.572200107255666,0.756913811035108,0.812532984475972,0.931548411567888,0.351569954505385,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.wittichii",0.586704627857172,1.67051713205692,1.60048421366068,1.04375733156159,0.296597677224801,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingomonas.xanthus",0.0185075042639888,0.105485613771308,3.70532424225707,0.0284686593870263,0.97728836407913,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.alaskensis",0.010346482965694,-0.0340165154617895,3.70535537156621,-0.00918036518786352,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingopyxis.fribergensis",0.0292773194358,0.120093800258609,3.70531230236098,0.0324112491630156,0.974144091667257,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.granuli",0.218537952597945,-0.527235451328631,2.68472923225209,-0.196383100759237,0.84431032236454,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingopyxis.lindanitolerans",0.0554465517997118,0.190497999238785,3.15743181058229,0.0603332108710381,0.951890251664484,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.macrogoltabida",0.067127965354792,0.126842615840359,3.1545724476049,0.0402091306974624,0.967926398274561,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.sp..113P3",0.266521133219382,0.475710954574979,1.47094777863725,0.323404380144412,0.746389012753917,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.sp..EG6",0.0967169064248206,0.311624486099335,2.47285464828822,0.126018116881658,0.899717583702671,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.sp..FD7",0.0613950583678761,0.377313032234382,3.45602823993772,0.109175332502833,0.913063425151665,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.sp..LPB0140",0.0170495829498376,0.0953857075466859,3.70538319059824,0.0257424678205241,0.979462750646506,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.sp..MG",1.64535113583932,0.196480916450778,0.773354403120803,0.254063228524848,0.799446710845752,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.sp..OPL5",0.0467872517214837,0.219499413927993,3.59642459029779,0.0610326752075228,0.95133318649956,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.sp..PAMC25046",0.0304127696249346,-0.0340176678508425,3.70535537119872,-0.00918067619512495,0.992674983104273,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingopyxis.sp..QXT.31",0.0256193790161082,0.0914033890412037,3.7053352374023,0.0246680484180114,0.980319740990009,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingopyxis.terrae",0.0761030657434997,0.114750366554707,2.79741732509783,0.041020110058371,0.967279863845618,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingorhabdus.lacus",0.0371495528016224,0.190836911649342,3.70536802592567,0.051502822476498,0.958924852827225,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingorhabdus.sp..M41",0.0108384385430138,0.273824971505312,3.70530172333248,0.0739008566511659,0.941089274205689,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingorhabdus.sp..SMR4y",0.0140215106889136,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingorhabdus.sp..YGSMI21",0.0467459842264731,0.0914039691972749,3.7053352375821,0.0246682049899809,0.980319616101656,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingosinicella.microcystinivorans",0.0136574595017104,0.178606905001392,3.70536991435177,0.0482021793045831,0.961555113374522,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingosinicella.sp..BN140058",0.0838050815102104,0.398158351500392,2.78553832212273,0.142937667860542,0.886339409351109,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingosinicella.sp..UDD2",0.166071556251427,-0.220430359943473,2.40119051328115,-0.0918004459555613,0.926856589738501,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sphingosinithalassobacter.sp..CS137",0.128175872880411,0.551220590866172,2.27097076660947,0.242724652809661,0.808218708282059,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sphingosinithalassobacter.sp..zrk23",0.195944849867153,0.398664852886994,1.41125426994972,0.282489740775911,0.777568012063805,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spiribacter.curvatus",0.00109489260582764,0.0953860193374978,3.70538319063136,0.0257425519656565,0.979462683530646,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spiribacter.salinus",0.0316454965660098,0.24717483107676,3.70532281239509,0.0667080423465151,0.94681413170937,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirochaeta.africana",0.0211075470924563,-0.044955686220363,3.70528462619073,-0.0121328563810172,0.990319618717761,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Spirochaeta.thermophila",0.0439247207349387,0.443190668569253,3.70507600759531,0.119617159718376,0.904786425837447,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spiroplasma.clarkii",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Spiroplasma.endosymbiont.of..Nebria.riversi.",0.0797545594097897,-0.0767813769939584,3.02603621447648,-0.0253735816599412,0.979756983103188,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Spiroplasma.helicoides",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Spiroplasma.syrphidicola",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Spirosoma.aerolatum",0.0857475224854094,-0.341555211274218,3.70168212999791,-0.0922702704552351,0.926483308321376,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Spirosoma.aureum",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Spirosoma.endbachense",0.017285388326644,0.0654164360882765,3.70538815975851,0.0176544084635224,0.985914551748363,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.montaniterrae",0.0133088500636791,0.324430207800537,3.70526269703481,0.0875592999276857,0.930226951837686,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.pollinicola",0.07735630936495,0.190835110683355,3.7053680253141,0.0515023364425935,0.958925240112193,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.radiotolerans",0.0144037426695067,0.348515028669569,3.70524458199101,0.0940599253186937,0.925061554158947,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.rigui",0.114876925108123,0.440202442841696,2.68411813558599,0.164002633492729,0.869729070656349,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.sp..CJU.R4",0.00901542875579459,0.190838063291068,3.70536802631856,0.0515031332746381,0.958924605174861,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.sp..KCTC.42546",0.012726645226029,-0.0340165154617895,3.70535537156621,-0.00918036518786352,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Spirosoma.sp..KUDC1026",0.0125985974731768,0.0524539040885471,3.70534130586529,0.0141562948615601,0.988705288137712,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.sp..PL0136",0.0266794205368003,0.3217893889435,3.70526469999418,0.0868465318939308,0.930793500219269,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Spirosoma.taeanense",0.0605312607043974,-0.0102962507734689,3.70527550102575,-0.00277880842345422,0.997782834514907,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Spongiibacter.sp..CSC3.9",0.00340633547323044,-0.00872745255814018,3.70536350466574,-0.00235535664642638,0.998120699034267,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Spongiibacter.sp..IMCC21906",0.0894363271083595,0.181371921195381,3.36563328518745,0.0538893889579772,0.957023290767113,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sporisorium.graminicola",6.14420780560728,-0.0925535100016702,0.96245830781792,-0.0961636563889265,0.923390595002697,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Sporolactobacillus.terrae",0.00218978521165528,0.124176522722018,3.70537851168957,0.0335125068411422,0.973265892417707,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sporomusa.termitida",0.0849176113452807,0.0654141404941354,3.70538815891355,0.0176537889388936,0.985915045980475,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sporosarcina.sp..Marseille.Q4063",0.0523004006794185,0.0654141404941354,3.70538815891355,0.0176537889388936,0.985915045980475,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sporosarcina.ureae",0.00931391965569389,-0.0340165154617895,3.70535537156621,-0.00918036518786351,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Stackebrandtia.nassauensis",0.0867273195858103,0.341662296179185,3.01388660338542,0.113362691149496,0.909743017141908,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stanieria.cyanosphaera",0.00218978521165528,0.124176522722018,3.70537851168957,0.0335125068411422,0.973265892417707,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.argenteus",0.025928082489966,0.0654158490046158,3.7053881595584,0.0176542500239467,0.985914678145155,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.arlettae",0.111745881334663,0.199750105642996,2.93176140642851,0.0681331383942094,0.945679651014745,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.auricularis",1.38537600983187,0.648870126028323,0.731453725089617,0.887096618379822,0.375026884539241,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.capitis",5.43711633034926,-0.694835205444202,0.526991977235068,-1.31849294763413,0.187338684331729,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.caprae",0.285877705444389,-0.083383351988738,1.27150374915398,-0.0655785341130287,0.947713379614069,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.carnosus",0.0694206126701398,0.0650189459548804,3.07098408495904,0.0211720230897086,0.98310843161895,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.cohnii",10.6792964443371,0.12981236348138,0.947750949620579,0.136968856146596,0.8910554122573,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.condimenti",0.106903526351136,0.321784669963127,3.70526469818819,0.0868452583483372,0.930794512536872,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.epidermidis",40.5070519507876,-0.611071085014968,0.425548185207795,-1.43596214543033,0.151013113149276,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.equorum",0.102809057236835,0.148474366824684,3.25971512483982,0.0455482645379879,0.963670305254203,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.haemolyticus",17.4981301355818,-0.103096074097839,0.760529274218295,-0.135558324436368,0.892170453525129,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.hominis",5.7856208356677,-0.13185553419063,0.477290893283015,-0.276258223331415,0.782349740690011,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.kloosii",0.0168818663810605,-0.0340165154617895,3.70535537156621,-0.00918036518786353,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.lugdunensis",0.19047130867736,-0.242097010296066,1.33336147052549,-0.181568926092227,0.855921036836236,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.nepalensis",0.00656935563496583,0.230854492981008,3.70533591450295,0.0623032562519977,0.950321335402726,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.pasteuri",0.282963127782122,0.442061696982827,2.16496547142059,0.204188797843856,0.838205964975153,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.pettenkoferi",0.078715044208315,0.354297649242456,3.70500791417274,0.0956266916157354,0.923817065498195,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.pseudintermedius",0.0164998489249764,0.190836960378941,3.70536802594323,0.0515028356273362,0.958924842348281,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.pseudoxylosus",0.01595469034401,0.0654170193086897,3.70538815995731,0.0176545658605018,0.985914426183313,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.saccharolyticus",1.83841033690333,-0.24963687497112,0.620405819793005,-0.402376746005397,0.687406781124585,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.saprophyticus",0.521636172836702,1.65051018689171,1.00508718114555,1.64215624062635,0.100557628787035,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.schleiferi",0.0691415533065759,0.0654128868615785,3.70538815848623,0.0176534506140112,0.985915315882615,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.simulans",0.593453727215317,-0.0221926159052174,0.842241346597209,-0.0263494733366857,0.978978594576068,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.sp..11.B.312",0.0487737918448121,0.321789395033913,3.70526469998955,0.0868465335377577,0.930793498912621,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.sp..AntiMn.1",0.0741747637467093,0.321787621878328,3.70526469938503,0.0868460550016133,0.930793879292051,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.sp..M0911",0.0492655292431623,-0.238630545817482,3.70522488973733,-0.0644037954291078,0.948648707987844,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.sp..SB1.57",0.143983160830638,0.0793703316737716,3.22681041200027,0.0245971475047308,0.980376294574083,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.virus.Andhra",2608.5683118749,-1.37757311912669,0.547871904068425,-2.51440730743266,0.0119232640965103,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.virus.CSA13",0.0859660716479612,0.221063146443435,2.49279813096299,0.0886807253654496,0.929335651103898,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Staphylococcus.warneri",1.04043069843574,-1.06929855160672,0.815925068658711,-1.31053523501187,0.190014832525241,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Staphylococcus.xylosus",0.0724699835467169,-0.238631149486466,3.70522488933648,-0.0644039583597852,0.948648578257303,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Stappia.indica",0.0470643355547706,0.110435821978425,3.70517996110352,0.0298057916586415,0.976221939744714,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stappia.sp..ES.058",0.0435469518543323,0.599581131742228,3.7050722055062,0.161827111183198,0.871442002799344,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Starkeya.novella",0.160800336367281,-1.28090558436515,3.70354255903067,-0.345859555803349,0.729448264779686,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Starkeya.sp..ORNL1",0.0283623527295825,0.0524531449068668,3.70534130568262,0.0141560899737962,0.988705451598117,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stella.humosa",0.143494692897161,0.261844086712767,2.89915535089945,0.0903173700683306,0.928035017244109,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.acidaminiphila",0.617381834763787,2.075162933884,2.98980965381966,0.694078611737993,0.487632910876958,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.indicatrix",0,0,0,0,1,NA,NA,"HypoxiaHigh","TCGA"
"Stenotrophomonas.maltophilia",1.92943595636658,0.86580435212171,0.615261795514288,1.40721292697525,0.159364259562842,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.pavanii",0.0393518923383507,-0.13571634488178,3.70529563579807,-0.036627669752065,0.970781881056821,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Stenotrophomonas.rhizophila",0.0598848526591822,0.200768263558425,2.85476744743901,0.0703273619497563,0.943933104732953,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..169",0.0292127603074489,0.151886313110319,3.70537409395531,0.0409908174610752,0.967303216315507,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..364",0.0105087103941282,0.0524539040885471,3.70534130586529,0.0141562948615601,0.988705288137712,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..ASS1",0,0,0,0,1,NA,NA,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..DR822",0.0316855646105021,0.131418260170471,3.7053031243962,0.035467613784469,0.971706870575214,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..ESTM1D_MKCIP4_1",0.00218978521165528,0.124176522722018,3.70537851168957,0.0335125068411422,0.973265892417707,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..G4",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Stenotrophomonas.sp..LM091",0.299885455081761,0.775305859301322,1.3195865600119,0.587536947401411,0.556843143733196,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..NA06056",0.00547446302913819,0.204919283487204,3.70535703138205,0.0553035191350432,0.955896658594754,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..Pemsol",0.0109489260582764,0.326658798320379,3.70526100811955,0.0881608063789712,0.929748867957521,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..pho",0.0295359703522807,0.0297206505468828,3.70524338776642,0.00802124109984551,0.993600044197218,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..SAU14A_NAIMI4_5",0.0317878901741387,0.326656673772855,3.70526100846325,0.088160232984055,0.929749323686002,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stenotrophomonas.sp..WZN.1",0.0133256977669249,-0.0340165154617895,3.70535537156621,-0.00918036518786351,0.992675231241709,0.99980060686724,FALSE,"HypoxiaLow","TCGA"
"Steroidobacter.denitrificans",0.0424655959335735,0.0653910313090683,3.65517083561276,0.0178900068560287,0.985726601113443,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Sterolibacterium.denitrificans",0.158446554047429,0.152931775412765,3.31791175960779,0.0460927795833978,0.963236300951331,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stieleria.maiorica",0.0104531529873059,0.178606905001392,3.70536991435177,0.0482021793045831,0.961555113374522,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stieleria.neptunia",0.0161079293182662,0.230853923857984,3.70533591430896,0.0623031026597323,0.950321457714006,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Stigmatella.aurantiaca",0.0390271357522913,0.585561138613861,3.70498710310929,0.158046741410368,0.874419967215464,0.99980060686724,FALSE,"HypoxiaHigh","TCGA"
"Streptacidiphilus.bronchialis",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
"Streptacidiphilus.sp..P02.A3a",0,NA,NA,NA,NA,NA,NA,NA,"TCGA"
